Full Node Name|Usage|Detailed Usage
uknwsvuaa416.via.novonet|Other|Data Warehouse
uknwsvuaa417.via.novonet|Other|Data Warehouse
uknwsvuaa418.via.novonet|Other|Data Warehouse
uknwsvuaa419.via.novonet|Other|Data Warehouse
uknwsvuaa420.via.novonet|Other|Data Warehouse
uknwsvuaa421.via.novonet|Other|Data Warehouse
uknwsvuaa422.ecs.com|Other|Data Warehouse
uknwsvuaa423.via.novonet|Other|Data Warehouse
uknwsvuaa424.via.novonet|Other|Data Warehouse
uknwsvuaa425.via.novonet|Other|Data Warehouse
uknwsvuaa426.via.novonet|Other|Data Warehouse
uknwsvuaa427.via.novonet|Business Application|
uknwsvuaa428.via.novonet|Database|SQL
uknwsvuaa429.via.novonet|Other|Data Warehouse
uknwsvuaa430.via.novonet|Other|Data Warehouse
uknwsvuaa431.via.novonet|Other|Data Warehouse
uknwsvuaa432.via.novonet|Other|Data Warehouse
uknwsvuaa433.via.novonet|Other|Data Warehouse
uknwsvuaa434.via.novonet|Other|Data Warehouse
uknwsvuaa435.via.novonet|Other|Data Warehouse
uknwsvuaa436.ecs.com|Web Hosting|
uknwsvuaa437.via.novonet|Database|SQL
uknwsvuaa438.via.novonet|Database|SQL
uknwsvuaa439.via.novonet|Database|SQL
uknwsvuaa440.via.novonet|Database|SQL
uknwsvuaa441.via.novonet|Database|SQL
uknwsvuaa442.ecs.com|Web Hosting|
uknwsvuaa443.via.novonet|Business Application|
uknwsvuaa444.via.novonet|Business Application|
uknwsvuaa445.via.novonet|Business Application|
uknwsvuaa446.via.novonet|Business Application|
uknwsvuaa447.via.novonet|Business Application|
uknwsvuaa448.via.novonet|Business Application|
uknwsvuaa449.via.novonet|Business Application|
uknwsvuaa450.via.novonet|Business Application|
uknwsvuaa451.via.novonet|Business Application|
uknwsvuaa452.via.novonet|Business Application|
uknwsvuaa453.via.novonet|Business Application|
uknwsvuaa454.via.novonet|Business Application|
uknwsvuaa455.via.novonet|Business Application|
uknwsvuaa456.via.novonet|Business Application|
uknwsvuaa457.via.novonet|Business Application|
uknwsvuaa458.via.novonet|Business Application|
uknwsvuaa459.via.novonet|Business Application|
uknwsvuaa460.via.novonet|Business Application|
uknwsvuaa461.via.novonet|Business Application|
uknwsvuaa462.via.novonet|Business Application|
uknwsvuaa463.via.novonet|Business Application|
uknwsvuaa464.via.novonet|Business Application|
uknwsvuaa465.via.novonet|Business Application|
uknwsvuaa466.via.novonet|Business Application|
uknwsvuaa467.via.novonet|Web Hosting|
uknwsvuaa468.via.novonet|Web Hosting|
uknwsvuaa469.via.novonet|Web Hosting|
uknwsvuaa470.via.novonet|Web Hosting|
uknwsvuaa471.via.novonet|Business Application|
uknwsvuaa472.via.novonet|Business Application|
uknwsvuaa473.via.novonet|Business Application|
uknwsvuaa474.via.novonet|Business Application|
uknwsvuaa475.via.novonet|Business Application|
uknwsvuaa476.via.novonet|Business Application|
uknwsvuaa477.via.novonet|Web Hosting|
uknwsvuaa478.via.novonet|Web Hosting|
uknwsvuaa479.via.novonet|Web Hosting|
uknwsvuaa480.via.novonet|Web Hosting|
uknwsvuaa481.via.novonet|Web Hosting|
uknwsvuaa482.via.novonet|Web Hosting|
uknwsvuaa483.via.novonet|Other|Data Warehouse
uknwsvuaa484.via.novonet|Database|SQL
uknwsvuaa485.via.novonet|Database|SQL
uknwsvuaa486.via.novonet|Database|SQL
uknwsvuaa487.via.novonet|Database|SQL
uknwsvuaa488.via.novonet|Database|SQL
uknwsvuaa489.via.novonet|Database|SQL
uknwsvuaa490.via.novonet|Database|SQL
uknwsvuaa491.via.novonet|Database|SQL
uknwsvuaa492.via.novonet|Database|SQL
uknwsvuaa493.via.novonet|Database|SQL
uknwsvuaa494.via.novonet|Database|SQL
uknwsvuaa495.via.novonet|Database|SQL
uknwsvuaa499.via.novonet|Web Hosting|
uknwsvuaa500.via.novonet|Web Hosting|
uknwsvuaa501.via.novonet|Web Hosting|
uknwsvuaa502.via.novonet|Web Hosting|
uknwsvuaa503.via.novonet|Web Hosting|
uknwsvuaa506.via.novonet|Database|SQL
uknwsvuaa507.via.novonet|Database|SQL
uknwsvuaa508.via.novonet|Database|SQL
uknwsvuaa509.via.novonet|Database|SQL
uknwsvuaa510.via.novonet|Database|SQL
uknwsvuaa511.via.novonet|Database|SQL
uknwsvuaa512.via.novonet|Database|SQL
uknwsvuaa513.via.novonet|Database|SQL
uknwsvuaa514.via.novonet|Database|SQL
uknwsvuaa515.via.novonet|Database|SQL
uknwsvuaa516.via.novonet|Database|SQL
uknwsvuaa518.via.novonet|Database|SQL
uknwsvuaa519.via.novonet|Database|SQL
uknwsvuaa520.via.novonet|Database|SQL
uknwsvuaa521.via.novonet|Database|SQL
uknwsvuaa522.via.novonet|Database|SQL
uknwsvuaa523.via.novonet|Database|SQL
uknwsvuaa524.via.novonet|Database|SQL
uknwsvuaa525.via.novonet|Business Application|
uknwsvuaa526.via.novonet|Business Application|
uknwsvuaa527.ecs.com|Web Hosting|
uknwsvuaa528.ecs.com|Web Hosting|
uknwsvuaa529.via.novonet|Business Application|
uknwsvuaa530.via.novonet|Other|Data Warehouse
uknwsvuaa531.ecs.com|Web Hosting|
uknwsvuaa532.ecs.com|Web Hosting|
uknwsvuaa533.ecs.com|Web Hosting|
uknwsvuaa534.ecs.com|Web Hosting|
uknwsvuaa535.ecs.com|Web Hosting|
uknwsvuaa536.ecs.com|Web Hosting|
uknwsvuaa537.ecs.com|Web Hosting|
uknwsvuaa538.via.novonet|Web Hosting|
uknwsvuaa539.via.novonet|Web Hosting|
uknwsvuaa540.via.novonet|Web Hosting|
uknwsvuaa541.ecs.com|Other|Data Warehouse
uknwsvuaa542.via.novonet|Other|Data Warehouse
uknwsvuaa543.ecs.com|Web Hosting|
uknwsvuaa544.ecs.com|Web Hosting|
uknwsvuaa545.ecs.com|Web Hosting|
uknwsvuaa546.via.novonet|Database|SQL
uknwsvuaa547.via.novonet|Web Hosting|
uknwsvuaa548.via.novonet|Web Hosting|
uknwsvuaa549.via.novonet|Web Hosting|
uknwsvuaa551.via.novonet|Business Application|
uknwsvuaa552.via.novonet|Business Application|
uknwsvuaa553.via.novonet|Business Application|
uknwsvuaa554.via.novonet|Business Application|
uknwsvuaa555.via.novonet|Business Application|
uknwsvuaa556.via.novonet|Business Application|
uknwsvuaa557.via.novonet|Business Application|
uknwsvuaa558.via.novonet|Database|SQL
uknwsvuaa559.via.novonet|Database|SQL
uknwsvuaa560.via.novonet|Database|SQL
uknwsvuaa561.via.novonet|Database|SQL
uknwsvuaa562.via.novonet|Database|SQL
uknwsvuaa566.via.novonet|Business Application|
uknwsvuaa567.via.novonet|Business Application|
uknwsvuaa568.via.novonet|Business Application|
uknwsvuaa569.via.novonet|Business Application|
uknwsvuaa570.via.novonet|Web Hosting|
uknwsvuaa571.via.novonet|Web Hosting|
uknwsvuaa572.via.novonet|Web Hosting|
uknwsvuaa573.via.novonet|Web Hosting|
uknwsvuaa574.via.novonet|Web Hosting|
uknwsvuaa575.via.novonet|Business Application|
uknwsvuaa576.via.novonet|Business Application|
uknwsvuaa577.via.novonet|Business Application|
uknwsvuaa578.via.novonet|Other|Data Warehouse
uknwsvuaa579.via.novonet|Database|SQL
uknwsvuaa580.via.novonet|Business Application|
uknwsvuaa581.via.novonet|Business Application|
uknwsvuaa582.via.novonet|Business Application|
uknwsvuaa583.via.novonet|Business Application|
uknwsvuaa584.via.novonet|Business Application|
uknwsvuaa585.via.novonet|Business Application|
uknwsvuaa586.via.novonet|Business Application|
uknwsvuaa587.via.novonet|Business Application|
uknwsvuaa588.via.novonet|Web Hosting|
uknwsvuaa589.via.novonet|Web Hosting|
uknwsvuaa591.via.novonet|Web Hosting|
uknwsvuaa592.via.novonet|Web Hosting|
uknwsvuaa593.via.novonet|Web Hosting|
uknwsvuaa594.via.novonet|Web Hosting|
uknwsvuaa595.via.novonet|Web Hosting|
uknwsvuaa596.via.novonet|Web Hosting|
uknwsvuaa597.via.novonet|Business Application|
uknwsvuaa598.via.novonet|Web Hosting|
uknwsvuaa599.via.novonet|Web Hosting|
uknwsvuaa600.via.novonet|Web Hosting|
uknwsvuaa601.via.novonet|Web Hosting|
uknwsvuaa602.via.novonet|Web Hosting|
uknwsvuaa603.via.novonet|Business Application|
uknwsvuaa604.via.novonet|Web Hosting|
uknwsvuaa605.via.novonet|Web Hosting|
uknwsvuaa606.via.novonet|Business Application|
uknwsvuaa607.via.novonet|Business Application|
uknwsvuaa608.via.novonet|Business Application|
uknwsvuaa609.via.novonet|Business Application|
uknwsvuaa610.via.novonet|Business Application|
uknwsvuaa611.via.novonet|Web Hosting|
uknwsvuaa612.via.novonet|Web Hosting|
uknwsvuaa613.via.novonet|Web Hosting|
uknwsvuaa614.via.novonet|Messaging|Domino Application
uknwsvuaa615.via.novonet|Messaging|Domino Application
uknwsvuaa616.via.novonet|Messaging|Domino Application
uknwsvuaa617.via.novonet|Messaging|Domino Application
uknwsvuaa618.via.novonet|Database|SQL
uknwsvuaa619.via.novonet|Business Application|
uknwsvuaa620.via.novonet|Business Application|
uknwsvuaa621.via.novonet|Business Application|
uknwsvuaa622.via.novonet|Business Application|
uknwsvuaa623.via.novonet|Business Application|
uknwsvuaa624.via.novonet|Business Application|
uknwsvuaa625.via.novonet|Business Application|
uknwsvuaa626.via.novonet|Business Application|
uknwsvuaa627.via.novonet|Business Application|
uknwsvuaa628.ecs.com|Business Application|
uknwsvuaa629.ecs.com|Business Application|
uknwsvuaa630.via.novonet|Database|SQL
uknwsvuaa631.via.novonet|Database|SQL
uknwsvuaa632.via.novonet|Database|SQL
uknwsvuaa633.via.novonet|Database|SQL
uknwsvuaa634.via.novonet|Database|SQL
uknwsvuaa635.via.novonet|Database|SQL
uknwsvuaa636.via.novonet|Web Hosting|
uknwsvuaa637.via.novonet|Database|SQL
uknwsvuaa639.via.novonet|Database|SQL
uknwsvuaa640.via.novonet|Business Application|
uknwsvuaa641.via.novonet|Database|SQL
uknwsvuaa642.via.novonet|Web Hosting|
uknwsvuaa643.via.novonet|Web Hosting|
uknwsvuaa644.via.novonet|Web Hosting|
uknwsvuaa645.via.novonet|Web Hosting|
uknwsvuaa646.via.novonet|Web Hosting|
uknwsvuaa647.via.novonet|Business Application|
uknwsvuaa648.via.novonet|Web Hosting|
uknwsvuaa649.via.novonet|Web Hosting|
uknwsvuaa650.via.novonet|Web Hosting|
uknwsvuaa651.via.novonet|Web Hosting|
uknwsvuaa652.via.novonet|Web Hosting|
uknwsvuaa653.via.novonet|Web Hosting|
uknwsvuaa654.via.novonet|Web Hosting|
uknwsvuaa655.via.novonet|Web Hosting|
uknwsvuaa656.via.novonet|Web Hosting|
uknwsvuaa657.via.novonet|Web Hosting|
uknwsvuaa658.via.novonet|Web Hosting|
uknwsvuaa659.via.novonet|Web Hosting|
uknwsvuaa660.via.novonet|Web Hosting|
uknwsvuaa661.via.novonet|Web Hosting|
uknwsvuaa662.via.novonet|Web Hosting|
uknwsvuaa663.via.novonet|Web Hosting|
uknwsvuaa664.via.novonet|Web Hosting|
uknwsvuaa665.via.novonet|Business Application|
uknwsvuaa670.via.novonet|Business Application|
uknwsvuaa671.via.novonet|Other|Print
uknwsvuaa672.via.novonet|Other|Print
uknwsvuaa673.via.novonet|Other|Print
uknwsvuaa674.via.novonet|Other|Print
uknwsvuaa675.via.novonet|Other|Print
uknwsvuaa676.via.novonet|Other|Print
uknwsvuaa677.via.novonet|Other|Print
uknwsvuaa678.via.novonet|Other|Print
uknwsvuaa679.via.novonet|Other|Print
uknwsvuaa680.via.novonet|Other|Print
uknwsvuaa681.via.novonet|Other|Print
uknwsvuaa685.via.novonet|Database|SQL
uknwsvuaa686.via.novonet|Database|SQL
uknwsvuaa687.via.novonet|Database|SQL
uknwsvuaa688.via.novonet|Database|SQL
uknwsvuaa689.via.novonet|Database|SQL
uknwsvuaa690.via.novonet|Business Application|
uknwsvuaa691.via.novonet|Database|SQL
uknwsvuaa692.via.novonet|Database|SQL
uknwsvuaa693.via.novonet|Database|SQL
uknwsvuaa694.via.novonet|Business Application|
uknwsvuaa695.via.novonet|Business Application|
uknwsvuaa696.via.novonet|Business Application|
uknwsvuaa697.via.novonet|Business Application|
uknwsvuaa699.via.novonet|Business Application|
uknwsvuaa700.via.novonet|Business Application|
uknwsvuaa701.via.novonet|Business Application|
uknwsvuaa702.via.novonet|Business Application|
uknwsvuaa703.via.novonet|Business Application|
uknwsvuaa704.via.novonet|Database|SQL
uknwsvuaa705.via.novonet|Web Hosting|
uknwsvuaa706.via.novonet|Web Hosting|
uknwsvuaa707.via.novonet|Database|SQL
uknwsvuaa708.via.novonet|Database|SQL
uknwsvuaa709.via.novonet|Web Hosting|
uknwsvuaa710.via.novonet|Web Hosting|
uknwsvuaa711.via.novonet|Web Hosting|
uknwsvuaa712.via.novonet|Web Hosting|
uknwsvuaa713.ecs.com|Web Hosting|
uknwsvuaa714.ecs.com|Web Hosting|
uknwsvuaa715.ecs.com|Web Hosting|
uknwsvuaa716.ecs.com|Web Hosting|
uknwsvuaa717.ecs.com|Web Hosting|
uknwsvuaa718.ecs.com|Web Hosting|
uknwsvuaa719.via.novonet|Business Application|
uknwsvuaa720.via.novonet|Business Application|
uknwsvuaa721.via.novonet|Business Application|
uknwsvuaa722.via.novonet|Business Application|
uknwsvuaa723.via.novonet|Database|SQL
uknwsvuaa724.via.novonet|Database|SQL
uknwsvuaa725.via.novonet|Database|SQL
uknwsvuaa726.via.novonet|Database|SQL
uknwsvuaa727.via.novonet|Business Application|
uknwsvuaa728.via.novonet|Other|Data Warehouse
uknwsvuaa729.via.novonet|Business Application|
uknwsvuaa730.via.novonet|Database|SQL
uknwsvuaa741.via.novonet|Directory Services|
uknwsvuaa742.im.root-domain.net|Database|SQL
uknwsvuaa743.im.root-domain.net|Database|SQL
uknwsvuaa744.im.root-domain.net|Database|SQL
uknwsvuaa745.im.root-domain.net|Business Application|
uknwsvuaa746.via.novonet|Business Application|
uknwsvuaa747.via.novonet|Business Application|
uknwsvuaa748.via.novonet|Database|SQL
uknwsvuaa749.via.novonet|Database|SQL
uknwsvuaa750.via.novonet|Business Application|
uknwsvuaa751.via.novonet|Business Application|
uknwsvuaa752.via.novonet|Business Application|
uknwsvuaa753.via.novonet|Database|SQL
uknwsvuaa754.ecs.com|Web Hosting|
uknwsvuaa755.ecs.com|Web Hosting|
uknwsvuaa756.im.root-domain.net|Business Application|
uknwsvuaa757.im.root-domain.net|Web Hosting|
uknwsvuaa758.im.root-domain.net|Web Hosting|
uknwsvuaa759.im.root-domain.net|Business Application|
uknwsvuaa760.im.root-domain.net|Web Hosting|
uknwsvuaa763.im.root-domain.net|Web Hosting|
uknwsvuaa764.im.root-domain.net|Web Hosting|
uknwsvuaa765.via.novonet|Directory Services|
uknwsvuaa766.im.root-domain.net|Business Application|
uknwsvuaa767.via.novonet|Web Hosting|
uknwsvuaa768.via.novonet|Web Hosting|
uknwsvuaa769.via.novonet|Web Hosting|
uknwsvuaa770.im.root-domain.net|Business Application|
uknwsvuaa771.im.root-domain.net|Business Application|
uknwsvuaa772.im.root-domain.net|Database|SQL
uknwsvuaa773.im.root-domain.net|Database|SQL
uknwsvuaa774.im.root-domain.net|Database|SQL
uknwsvuaa775.via.novonet|Web Hosting|
uknwsvuaa776.via.novonet|Web Hosting|
uknwsvuaa777.via.novonet|Web Hosting|
uknwsvuaa778.via.novonet|Web Hosting|
uknwsvuaa779.via.novonet|Web Hosting|
uknwsvuaa780.via.novonet|Database|SQL
uknwsvuaa781.via.novonet|Database|SQL
uknwsvuaa782.via.novonet|Database|SQL
uknwsvuaa783.via.novonet|Database|SQL
uknwsvuaa784.via.novonet|Database|SQL
uknwsvuaa785.via.novonet|Web Hosting|
uknwsvuaa786.via.novonet|Web Hosting|
uknwsvuaa787.via.novonet|Web Hosting|
uknwsvuaa788.via.novonet|Web Hosting|
uknwsvuaa789.via.novonet|Web Hosting|
uknwsvuaa790.via.novonet|Business Application|
uknwsvuaa791.via.novonet|Business Application|
uknwsvuaa792.im.root-domain.net|Business Application|
uknwsvuaa793.via.novonet|Web Hosting|
uknwsvuaa794.via.novonet|Web Hosting|
uknwsvuaa795.via.novonet|Web Hosting|
uknwsvuaa796.via.novonet|Business Application|
uknwsvuaa797.via.novonet|Business Application|
uknwsvuaa801.via.novonet|Web Hosting|
uknwsvuaa803.via.novonet|Business Application|
uknwsvuaa804.via.novonet|Database|SQL
uknwsvuaa805.via.novonet|Database|SQL
uknwsvuaa806.via.novonet|Database|SQL
uknwsvuaa807.via.novonet|Database|SQL
uknwsvuaa808.via.novonet|Database|SQL
uknwsvuaa809.via.novonet|Web Hosting|
uknwsvuaa810.via.novonet|Web Hosting|
uknwsvuaa811.via.novonet|Database|SQL
uknwsvuaa812.via.novonet|Web Hosting|
uknwsvuaa813.via.novonet|Web Hosting|
uknwsvuaa814.via.novonet|Web Hosting|
uknwsvuaa815.via.novonet|Web Hosting|
uknwsvuaa822.via.novonet|Other|Data Warehouse
uknwsvuaa823.im.root-domain.net|Database|SQL
uknwsvuaa824.im.root-domain.net|Business Application|
uknwsvuaa829.im.root-domain.net|Business Application|
uknwsvuaa831.im.root-domain.net|Web Hosting|
uknwsvuaa832.im.root-domain.net|Database|SQL
uknwsvuaa833.im.root-domain.net|Web Hosting|
uknwsvuaa834.via.novonet|Business Application|
uknwsvuaa835.via.novonet|Database|SQL
uknwsvuaa836.via.novonet|Web Hosting|
uknwsvuaa837.via.novonet|Web Hosting|
uknwsvuaa838.via.novonet|Business Application|
uknwsvuaa839.via.novonet|Web Hosting|
uknwsvuaa840.via.novonet|Business Application|
uknwsvuaa841.via.novonet|Business Application|
uknwsvuaa842.via.novonet|Business Application|
uknwsvuaa843.via.novonet|Business Application|
uknwsvuaa844.via.novonet|Business Application|
uknwsvuaa845.via.novonet|Business Application|
uknwsvuaa846.via.novonet|Business Application|
uknwsvuaa847.via.novonet|Database|SQL
uknwsvuaa849.via.novonet|Database|SQL
uknwsvuaa850.im.root-domain.net|Business Application|
uknwsvuaa851.via.novonet|Directory Services|
uknwsvuaa852.via.novonet|Database|SQL
uknwsvuaa853.via.novonet|Web Hosting|
uknwsvuaa854.via.novonet|Web Hosting|
uknwsvuaa855.via.novonet|Web Hosting|
uknwsvuaa856.via.novonet|Database|SQL
uknwsvuaa857.via.novonet|Web Hosting|
uknwsvuaa858.via.novonet|Web Hosting|
uknwsvuaa859.via.novonet|Web Hosting|
uknwsvuaa860.via.novonet|Web Hosting|
uknwsvuaa861.im.root-domain.net|Business Application|
uknwsvuaa862.im.root-domain.net|Business Application|
uknwsvuaa863.im.root-domain.net|Business Application|
uknwsvuaa864.im.root-domain.net|Business Application|
uknwsvuaa866.via.novonet|Web Hosting|
uknwsvuaa867.via.novonet|Web Hosting|
uknwsvuaa868.ecs.com|Web Hosting|
uknwsvuaa869.ecs.com|Web Hosting|
uknwsvuaa870.via.novonet|Web Hosting|
uknwsvuaa871.avivagroup.com|Business Application|
uknwsvuaa872.avivagroup.com|Business Application|
uknwsvuaa873.avivagroup.com|Business Application|
uknwsvuaa874.avivagroup.com|Business Application|
uknwsvuaa875.avivagroup.com|Business Application|
uknwsvuaa876.avivagroup.com|Business Application|
uknwsvuaa877.avivagroup.com|Business Application|
uknwsvuaa878.avivagroup.com|Business Application|
uknwsvuaa879.avivagroup.com|Database|SQL
uknwsvuaa880.avivagroup.com|Business Application|
uknwsvuaa881.avivagroup.com|Business Application|
uknwsvuaa882.avivagroup.com|Business Application|
uknwsvuaa883.avivagroup.com|Business Application|
uknwsvuaa884.avivagroup.com|Business Application|
uknwsvuaa885.avivagroup.com|Business Application|
uknwsvuaa886.avivagroup.com|Business Application|
uknwsvuaa887.avivagroup.com|Database|SQL
uknwsvuaa888.avivagroup.com|Business Application|
uknwsvuaa889.via.novonet|Database|SQL
uknwsvuaa890.via.novonet|Database|SQL
uknwsvuaa891.via.novonet|Database|SQL
uknwsvuaa893.via.novonet|Web Hosting|
uknwsvuaa897.via.novonet|Business Application|
uknwsvuaa898.via.novonet|Business Application|
uknwsvuaa899.via.novonet|Business Application|
uknwsvuaa901.via.novonet|Web Hosting|
uknwsvuaa902.via.novonet|Web Hosting|
uknwsvuaa903.via.novonet|Web Hosting|
uknwsvuaa904.via.novonet|Web Hosting|
uknwsvuaa905.via.novonet|Web Hosting|
uknwsvuaa906.via.novonet|Web Hosting|
uknwsvuaa907.via.novonet|Database|SQL
uknwsvuaa910.via.novonet|Web Hosting|
uknwsvuaa911.via.novonet|Web Hosting|
uknwsvuaa912.via.novonet|Business Application|
uknwsvuaa913.via.novonet|Web Hosting|
uknwsvuaa914.via.novonet|Web Hosting|
uknwsvuaa915.via.novonet|Web Hosting|
uknwsvuaa916.via.novonet|Web Hosting|
uknwsvuaa917.ecs.com|Web Hosting|
uknwsvuaa918.via.novonet|Database|SQL
uknwsvuaa919.via.novonet|Database|SQL
uknwsvuaa920.via.novonet|Web Hosting|
uknwsvuaa921.via.novonet|Web Hosting|
uknwsvuaa923.im.root-domain.net|Database|SQL
uknwsvuaa925.im.root-domain.net|Business Application|
uknwsvuaa926.ecs.com|Business Application|
uknwsvuaa927.im.root-domain.net|Database|SQL
uknwsvuaa928.im.root-domain.net|Database|SQL
uknwsvuaa930.via.novonet|Database|SQL
uknwsvuaa931.via.novonet|Database|SQL
uknwsvuaa932.via.novonet|Business Application|
uknwsvuaa933.via.novonet|Business Application|
uknwsvuaa934.via.novonet|Business Application|
uknwsvuaa935.via.novonet|Business Application|
uknwsvuaa936.via.novonet|Business Application|
uknwsvuaa937.via.novonet|Business Application|
uknwsvuaa938.via.novonet|Business Application|
uknwsvuaa939.via.novonet|Business Application|
uknwsvuaa940.via.novonet|Web Hosting|
uknwsvuaa941.via.novonet|Web Hosting|
uknwsvuaa942.ecs.com|Web Hosting|
uknwsvuaa943.via.novonet|Web Hosting|
uknwsvuaa944.via.novonet|Web Hosting|
uknwsvuaa945.via.novonet|Web Hosting|
uknwsvuaa946.via.novonet|Infrastructure Application|Print Server
uknwsvuaa947.via.novonet|Infrastructure Application|Print Server
uknwsvuaa948.imuat.root-uat.net|Database|SQL
uknwsvuaa949.imuat.root-uat.net|Database|SQL
uknwsvuaa950.via.novonet|Database|SQL
uknwsvuaa951.via.novonet|Web Hosting|
uknwsvuaa952.via.novonet|Web Hosting|
uknwsvuaa953.via.novonet|Web Hosting|
uknwsvuaa954.via.novonet|Web Hosting|
uknwsvuaa955.via.novonet|Database|SQL
uknwsvuaa956.via.novonet|Database|SQL
uknwsvuaa957.im.root-domain.net|Web Hosting|
uknwsvuaa958.im.root-domain.net|Web Hosting|
uknwsvuaa962.via.novonet|Web Hosting|
uknwsvuaa964.via.novonet|Web Hosting|
uknwsvuaa972.via.novonet|Web Hosting|
uknwsvuaa973.via.novonet|Web Hosting|
uknwsvuaa974.via.novonet|Web Hosting|
uknwsvuaa999.via.novonet|Web Hosting|
uknwtavia001.via.novonet|Citrix|SBC
uknwtavia002.via.novonet|Citrix|SBC
uknwtavia004.via.novonet|Citrix|SBC
uknwtavia005.via.novonet|Citrix|SBC
uknwtavia006.via.novonet|Citrix|SBC
uknwtavia007.via.novonet|Citrix|SBC
uknwtavia008.via.novonet|Citrix|SBC
uknwtavia010.via.novonet|Citrix|SBC
uknwtavia011.via.novonet|Citrix|SBC
uknwtavia012.via.novonet|Citrix|SBC
uknwtavia013.via.novonet|Citrix|SBC
uknwtavia014.via.novonet|Citrix|SBC
uknwtavia015.via.novonet|Citrix|SBC
uknwtavia016.via.novonet|Citrix|SBC
uknwtavia017.via.novonet|Citrix|SBC
uknwtavia018.via.novonet|Citrix|SBC
uknwtavia019.via.novonet|Citrix|SBC
uknwtavia020.via.novonet|Citrix|SBC
