Full Node Name|System Group Name|System Group Type
uknwsvuaa516.via.novonet|UKITS|customer business unit
uknwsvuaa518.via.novonet|HPSA|reporting
uknwsvuaa518.via.novonet|UKITS|customer business unit
uknwsvuaa519.via.novonet|HPSA|reporting
uknwsvuaa519.via.novonet|UKITS|customer business unit
uknwsvuaa520.via.novonet|HPSA|reporting
uknwsvuaa520.via.novonet|UKITS|customer business unit
uknwsvuaa521.via.novonet|HPSA|reporting
uknwsvuaa521.via.novonet|UKITS|customer business unit
uknwsvuaa522.via.novonet|HPSA|reporting
uknwsvuaa522.via.novonet|UKITS|customer business unit
uknwsvuaa523.via.novonet|HPSA|reporting
uknwsvuaa523.via.novonet|UKITS|customer business unit
uknwsvuaa524.via.novonet|HPSA|reporting
uknwsvuaa524.via.novonet|UKITS|customer business unit
uknwsvuaa525.via.novonet||
uknwsvuaa526.via.novonet||
uknwsvuaa527.ecs.com|HPSA|reporting
uknwsvuaa527.ecs.com|UKL|customer business unit
uknwsvuaa528.ecs.com|HPSA|reporting
uknwsvuaa528.ecs.com|UKL|customer business unit
uknwsvuaa529.via.novonet||
uknwsvuaa530.via.novonet|HPSA|reporting
uknwsvuaa530.via.novonet|UKL|customer business unit
uknwsvuaa531.ecs.com|HPSA|reporting
uknwsvuaa531.ecs.com|UKL|customer business unit
uknwsvuaa532.ecs.com|HPSA|reporting
uknwsvuaa532.ecs.com|UKL|customer business unit
uknwsvuaa533.ecs.com|HPSA|reporting
uknwsvuaa533.ecs.com|UKL|customer business unit
uknwsvuaa534.ecs.com|HPSA|reporting
uknwsvuaa534.ecs.com|UKL|customer business unit
uknwsvuaa535.ecs.com||
uknwsvuaa536.ecs.com||
uknwsvuaa537.ecs.com||
uknwsvuaa538.via.novonet|HPSA|reporting
uknwsvuaa538.via.novonet|UKL|customer business unit
uknwsvuaa539.via.novonet|HPSA|reporting
uknwsvuaa539.via.novonet|UKL|customer business unit
uknwsvuaa540.via.novonet|HPSA|reporting
uknwsvuaa540.via.novonet|UKL|customer business unit
uknwsvuaa541.ecs.com|HPSA|reporting
uknwsvuaa541.ecs.com|UKL|customer business unit
uknwsvuaa542.via.novonet|HPSA|reporting
uknwsvuaa542.via.novonet|UKGI|customer business unit
uknwsvuaa543.ecs.com|HPSA|reporting
uknwsvuaa543.ecs.com|UKL|customer business unit
uknwsvuaa544.ecs.com|HPSA|reporting
uknwsvuaa544.ecs.com|UKL|customer business unit
uknwsvuaa545.ecs.com|HPSA|reporting
uknwsvuaa545.ecs.com|UKL|customer business unit
uknwsvuaa546.via.novonet|HPSA|reporting
uknwsvuaa546.via.novonet|UKITS|customer business unit
uknwsvuaa547.via.novonet|HPSA|reporting
uknwsvuaa547.via.novonet|UKL|customer business unit
uknwsvuaa548.via.novonet|HPSA|reporting
uknwsvuaa548.via.novonet|UKL|customer business unit
uknwsvuaa549.via.novonet|HPSA|reporting
uknwsvuaa549.via.novonet|UKL|customer business unit
uknwsvuaa551.via.novonet||
uknwsvuaa552.via.novonet||
uknwsvuaa553.via.novonet||
uknwsvuaa554.via.novonet||
uknwsvuaa555.via.novonet||
uknwsvuaa556.via.novonet||
uknwsvuaa557.via.novonet|HPSA|reporting
uknwsvuaa558.via.novonet||
uknwsvuaa559.via.novonet||
uknwsvuaa560.via.novonet||
uknwsvuaa561.via.novonet||
uknwsvuaa562.via.novonet||
uknwsvuaa566.via.novonet||
uknwsvuaa567.via.novonet||
uknwsvuaa568.via.novonet||
uknwsvuaa569.via.novonet||
uknwsvuaa570.via.novonet|HPSA|reporting
uknwsvuaa571.via.novonet||
uknwsvuaa572.via.novonet||
uknwsvuaa573.via.novonet||
uknwsvuaa574.via.novonet||
uknwsvuaa575.via.novonet||
uknwsvuaa576.via.novonet||
uknwsvuaa577.via.novonet||
uknwsvuaa578.via.novonet||
uknwsvuaa579.via.novonet||
uknwsvuaa580.via.novonet||
uknwsvuaa581.via.novonet||
uknwsvuaa582.via.novonet||
uknwsvuaa583.via.novonet||
uknwsvuaa584.via.novonet||
uknwsvuaa585.via.novonet||
uknwsvuaa586.via.novonet||
uknwsvuaa587.via.novonet||
uknwsvuaa588.via.novonet||
uknwsvuaa589.via.novonet||
uknwsvuaa591.via.novonet||
uknwsvuaa592.via.novonet||
uknwsvuaa593.via.novonet||
uknwsvuaa594.via.novonet||
uknwsvuaa595.via.novonet||
uknwsvuaa596.via.novonet||
uknwsvuaa597.via.novonet||
uknwsvuaa598.via.novonet||
uknwsvuaa599.via.novonet|HPSA|reporting
uknwsvuaa600.via.novonet||
uknwsvuaa601.via.novonet||
uknwsvuaa602.via.novonet|HPSA|reporting
uknwsvuaa603.via.novonet||
uknwsvuaa604.via.novonet||
uknwsvuaa605.via.novonet||
uknwsvuaa606.via.novonet||
uknwsvuaa607.via.novonet||
uknwsvuaa608.via.novonet||
uknwsvuaa609.via.novonet||
uknwsvuaa610.via.novonet||
uknwsvuaa611.via.novonet|HPSA|reporting
uknwsvuaa612.via.novonet||
uknwsvuaa613.via.novonet||
uknwsvuaa614.via.novonet|HPSA|reporting
uknwsvuaa615.via.novonet||
uknwsvuaa616.via.novonet||
uknwsvuaa617.via.novonet||
uknwsvuaa618.via.novonet||
uknwsvuaa619.via.novonet|HPSA|reporting
uknwsvuaa620.via.novonet||
uknwsvuaa621.via.novonet||
uknwsvuaa622.via.novonet||
uknwsvuaa623.via.novonet||
uknwsvuaa624.via.novonet||
uknwsvuaa625.via.novonet||
uknwsvuaa626.via.novonet||
uknwsvuaa627.via.novonet||
uknwsvuaa628.ecs.com|HPSA|reporting
uknwsvuaa629.ecs.com|HPSA|reporting
uknwsvuaa630.via.novonet||
uknwsvuaa631.via.novonet|HPSA|reporting
uknwsvuaa632.via.novonet|HPSA|reporting
uknwsvuaa633.via.novonet||
uknwsvuaa634.via.novonet||
uknwsvuaa635.via.novonet|HPSA|reporting
uknwsvuaa636.via.novonet|HPSA|reporting
uknwsvuaa637.via.novonet||
uknwsvuaa639.via.novonet||
uknwsvuaa640.via.novonet|HPSA|reporting
uknwsvuaa641.via.novonet||
uknwsvuaa642.via.novonet||
uknwsvuaa643.via.novonet||
uknwsvuaa644.via.novonet||
uknwsvuaa645.via.novonet||
uknwsvuaa646.via.novonet||
uknwsvuaa647.via.novonet||
uknwsvuaa648.via.novonet||
uknwsvuaa649.via.novonet||
uknwsvuaa650.via.novonet||
uknwsvuaa651.via.novonet||
uknwsvuaa652.via.novonet|HPSA|reporting
uknwsvuaa653.via.novonet||
uknwsvuaa654.via.novonet||
uknwsvuaa655.via.novonet||
uknwsvuaa656.via.novonet||
uknwsvuaa657.via.novonet||
uknwsvuaa658.via.novonet||
uknwsvuaa659.via.novonet|HPSA|reporting
uknwsvuaa660.via.novonet|HPSA|reporting
uknwsvuaa661.via.novonet||
uknwsvuaa662.via.novonet||
uknwsvuaa663.via.novonet||
uknwsvuaa664.via.novonet||
uknwsvuaa665.via.novonet|HPSA|reporting
uknwsvuaa670.via.novonet||
uknwsvuaa671.via.novonet|HPSA|reporting
uknwsvuaa672.via.novonet||
uknwsvuaa673.via.novonet||
uknwsvuaa674.via.novonet||
uknwsvuaa675.via.novonet||
uknwsvuaa676.via.novonet||
uknwsvuaa677.via.novonet|HPSA|reporting
uknwsvuaa678.via.novonet||
uknwsvuaa679.via.novonet||
uknwsvuaa680.via.novonet||
uknwsvuaa681.via.novonet||
uknwsvuaa685.via.novonet||
uknwsvuaa686.via.novonet||
uknwsvuaa687.via.novonet|HPSA|reporting
uknwsvuaa688.via.novonet||
uknwsvuaa689.via.novonet||
uknwsvuaa690.via.novonet||
uknwsvuaa691.via.novonet||
uknwsvuaa692.via.novonet|HPSA|reporting
uknwsvuaa693.via.novonet|HPSA|reporting
uknwsvuaa694.via.novonet||
uknwsvuaa695.via.novonet||
uknwsvuaa696.via.novonet||
uknwsvuaa697.via.novonet||
uknwsvuaa699.via.novonet|HPSA|reporting
uknwsvuaa700.via.novonet||
uknwsvuaa701.via.novonet|HPSA|reporting
uknwsvuaa702.via.novonet|HPSA|reporting
uknwsvuaa703.via.novonet|HPSA|reporting
uknwsvuaa704.via.novonet|HPSA|reporting
uknwsvuaa705.via.novonet|HPSA|reporting
uknwsvuaa706.via.novonet||
uknwsvuaa707.via.novonet||
uknwsvuaa708.via.novonet||
uknwsvuaa709.via.novonet||
uknwsvuaa710.via.novonet|HPSA|reporting
uknwsvuaa711.via.novonet||
uknwsvuaa712.via.novonet||
uknwsvuaa713.ecs.com||
uknwsvuaa714.ecs.com||
uknwsvuaa715.ecs.com||
uknwsvuaa716.ecs.com||
uknwsvuaa717.ecs.com||
uknwsvuaa718.ecs.com||
uknwsvuaa719.via.novonet||
uknwsvuaa720.via.novonet||
uknwsvuaa721.via.novonet||
uknwsvuaa722.via.novonet||
uknwsvuaa723.via.novonet|HPSA|reporting
uknwsvuaa724.via.novonet||
uknwsvuaa725.via.novonet||
uknwsvuaa726.via.novonet||
uknwsvuaa727.via.novonet||
uknwsvuaa728.via.novonet||
uknwsvuaa729.via.novonet||
uknwsvuaa730.via.novonet||
uknwsvuaa741.via.novonet||
uknwsvuaa742.im.root-domain.net||
uknwsvuaa743.im.root-domain.net||
uknwsvuaa744.im.root-domain.net||
uknwsvuaa745.im.root-domain.net||
uknwsvuaa746.via.novonet||
uknwsvuaa747.via.novonet||
uknwsvuaa748.via.novonet||
uknwsvuaa749.via.novonet||
uknwsvuaa750.via.novonet||
uknwsvuaa751.via.novonet||
uknwsvuaa752.via.novonet||
uknwsvuaa753.via.novonet||
uknwsvuaa754.ecs.com||
uknwsvuaa755.ecs.com||
uknwsvuaa756.im.root-domain.net||
uknwsvuaa757.im.root-domain.net||
uknwsvuaa758.im.root-domain.net||
uknwsvuaa759.im.root-domain.net||
uknwsvuaa760.im.root-domain.net||
uknwsvuaa763.im.root-domain.net||
uknwsvuaa764.im.root-domain.net||
uknwsvuaa765.via.novonet||
uknwsvuaa766.im.root-domain.net||
uknwsvuaa767.via.novonet||
uknwsvuaa768.via.novonet||
uknwsvuaa769.via.novonet||
uknwsvuaa770.im.root-domain.net||
uknwsvuaa771.im.root-domain.net||
uknwsvuaa772.im.root-domain.net||
uknwsvuaa773.im.root-domain.net||
uknwsvuaa774.im.root-domain.net||
uknwsvuaa775.via.novonet||
uknwsvuaa776.via.novonet||
uknwsvuaa777.via.novonet||
uknwsvuaa778.via.novonet||
uknwsvuaa779.via.novonet||
uknwsvuaa780.via.novonet||
uknwsvuaa781.via.novonet||
uknwsvuaa782.via.novonet||
uknwsvuaa783.via.novonet||
uknwsvuaa784.via.novonet||
uknwsvuaa785.via.novonet||
uknwsvuaa786.via.novonet||
uknwsvuaa787.via.novonet||
uknwsvuaa788.via.novonet||
uknwsvuaa789.via.novonet||
uknwsvuaa790.via.novonet||
uknwsvuaa791.via.novonet|HPSA|reporting
uknwsvuaa792.im.root-domain.net||
uknwsvuaa793.via.novonet||
uknwsvuaa794.via.novonet||
uknwsvuaa795.via.novonet||
uknwsvuaa796.via.novonet||
uknwsvuaa797.via.novonet||
uknwsvuaa801.via.novonet||
uknwsvuaa803.via.novonet||
uknwsvuaa804.via.novonet||
uknwsvuaa805.via.novonet||
uknwsvuaa806.via.novonet||
uknwsvuaa807.via.novonet||
uknwsvuaa808.via.novonet||
uknwsvuaa809.via.novonet||
uknwsvuaa810.via.novonet||
uknwsvuaa811.via.novonet||
uknwsvuaa812.via.novonet||
uknwsvuaa813.via.novonet||
uknwsvuaa814.via.novonet||
uknwsvuaa815.via.novonet||
uknwsvuaa822.via.novonet||
uknwsvuaa823.im.root-domain.net||
uknwsvuaa824.im.root-domain.net||
uknwsvuaa829.im.root-domain.net||
uknwsvuaa831.im.root-domain.net|aviva_uk_gold|slo
uknwsvuaa832.im.root-domain.net|aviva_uk_platinum|slo
uknwsvuaa833.im.root-domain.net|aviva_uk_silver|slo
uknwsvuaa834.via.novonet||
uknwsvuaa835.via.novonet||
uknwsvuaa836.via.novonet||
uknwsvuaa837.via.novonet||
uknwsvuaa838.via.novonet||
uknwsvuaa839.via.novonet||
uknwsvuaa840.via.novonet||
uknwsvuaa841.via.novonet||
uknwsvuaa842.via.novonet||
uknwsvuaa843.via.novonet||
uknwsvuaa844.via.novonet||
uknwsvuaa845.via.novonet||
uknwsvuaa846.via.novonet||
uknwsvuaa847.via.novonet||
uknwsvuaa849.via.novonet||
uknwsvuaa850.im.root-domain.net|HPSA|reporting
uknwsvuaa851.via.novonet||
uknwsvuaa852.via.novonet||
uknwsvuaa853.via.novonet||
uknwsvuaa854.via.novonet||
uknwsvuaa855.via.novonet||
uknwsvuaa856.via.novonet||
uknwsvuaa857.via.novonet||
uknwsvuaa858.via.novonet||
uknwsvuaa859.via.novonet||
uknwsvuaa860.via.novonet||
uknwsvuaa861.im.root-domain.net||
uknwsvuaa862.im.root-domain.net||
uknwsvuaa863.im.root-domain.net||
uknwsvuaa864.im.root-domain.net||
uknwsvuaa866.via.novonet||
uknwsvuaa867.via.novonet||
uknwsvuaa868.ecs.com||
uknwsvuaa869.ecs.com||
uknwsvuaa870.via.novonet||
uknwsvuaa871.avivagroup.com||
uknwsvuaa872.avivagroup.com||
uknwsvuaa873.avivagroup.com||
uknwsvuaa874.avivagroup.com||
uknwsvuaa875.avivagroup.com||
uknwsvuaa876.avivagroup.com|HPSA|reporting
uknwsvuaa877.avivagroup.com||
uknwsvuaa878.avivagroup.com||
uknwsvuaa879.avivagroup.com||
uknwsvuaa880.avivagroup.com||
uknwsvuaa881.avivagroup.com||
uknwsvuaa882.avivagroup.com||
uknwsvuaa883.avivagroup.com||
uknwsvuaa884.avivagroup.com||
uknwsvuaa885.avivagroup.com||
uknwsvuaa886.avivagroup.com||
uknwsvuaa887.avivagroup.com||
uknwsvuaa888.avivagroup.com||
uknwsvuaa889.via.novonet||
uknwsvuaa890.via.novonet||
uknwsvuaa891.via.novonet||
uknwsvuaa893.via.novonet|HPSA|reporting
uknwsvuaa893.via.novonet|UKL|customer business unit
uknwsvuaa897.via.novonet|HPSA|reporting
uknwsvuaa897.via.novonet|UKL|customer business unit
uknwsvuaa898.via.novonet|HPSA|reporting
uknwsvuaa898.via.novonet|UKL|customer business unit
uknwsvuaa899.via.novonet||
uknwsvuaa901.via.novonet|HPSA|reporting
uknwsvuaa901.via.novonet|UKL|customer business unit
uknwsvuaa902.via.novonet|HPSA|reporting
uknwsvuaa902.via.novonet|UKL|customer business unit
uknwsvuaa903.via.novonet|HPSA|reporting
uknwsvuaa903.via.novonet|UKL|customer business unit
uknwsvuaa904.via.novonet|HPSA|reporting
uknwsvuaa904.via.novonet|UKL|customer business unit
uknwsvuaa905.via.novonet|HPSA|reporting
uknwsvuaa905.via.novonet|UKL|customer business unit
uknwsvuaa906.via.novonet|HPSA|reporting
uknwsvuaa906.via.novonet|UKL|customer business unit
uknwsvuaa907.via.novonet||
uknwsvuaa910.via.novonet||
uknwsvuaa911.via.novonet||
uknwsvuaa912.via.novonet||
uknwsvuaa913.via.novonet|HPSA|reporting
uknwsvuaa913.via.novonet|UKL|customer business unit
uknwsvuaa914.via.novonet||
uknwsvuaa915.via.novonet||
uknwsvuaa916.via.novonet||
uknwsvuaa917.ecs.com||
uknwsvuaa918.via.novonet||
uknwsvuaa919.via.novonet||
uknwsvuaa920.via.novonet||
uknwsvuaa921.via.novonet||
uknwsvuaa923.im.root-domain.net||
uknwsvuaa925.im.root-domain.net||
uknwsvuaa926.ecs.com||
uknwsvuaa927.im.root-domain.net||
uknwsvuaa928.im.root-domain.net||
uknwsvuaa930.via.novonet||
uknwsvuaa931.via.novonet||
uknwsvuaa932.via.novonet||
uknwsvuaa933.via.novonet||
uknwsvuaa934.via.novonet||
uknwsvuaa935.via.novonet||
uknwsvuaa936.via.novonet||
uknwsvuaa937.via.novonet||
uknwsvuaa938.via.novonet||
uknwsvuaa939.via.novonet||
uknwsvuaa940.via.novonet||
uknwsvuaa941.via.novonet||
uknwsvuaa942.ecs.com||
uknwsvuaa943.via.novonet||
uknwsvuaa944.via.novonet||
uknwsvuaa945.via.novonet||
uknwsvuaa946.via.novonet||
uknwsvuaa947.via.novonet||
uknwsvuaa948.imuat.root-uat.net||
uknwsvuaa949.imuat.root-uat.net||
uknwsvuaa950.via.novonet||
uknwsvuaa951.via.novonet||
uknwsvuaa952.via.novonet|HPSA|reporting
uknwsvuaa953.via.novonet||
uknwsvuaa954.via.novonet||
uknwsvuaa955.via.novonet||
uknwsvuaa956.via.novonet|HPSA|reporting
uknwsvuaa956.via.novonet|UKITS|customer business unit
uknwsvuaa957.im.root-domain.net||
uknwsvuaa958.im.root-domain.net||
uknwsvuaa962.via.novonet|HPSA|reporting
uknwsvuaa964.via.novonet||
uknwsvuaa972.via.novonet|HPSA|reporting
uknwsvuaa973.via.novonet||
uknwsvuaa974.via.novonet||
uknwsvuaa999.via.novonet||
uknwtavia001.via.novonet|HPSA|reporting
uknwtavia002.via.novonet|HPSA|reporting
uknwtavia004.via.novonet|HPSA|reporting
uknwtavia005.via.novonet|HPSA|reporting
uknwtavia006.via.novonet||
uknwtavia007.via.novonet||
uknwtavia008.via.novonet|HPSA|reporting
uknwtavia010.via.novonet|HPSA|reporting
uknwtavia011.via.novonet|HPSA|reporting
uknwtavia012.via.novonet|HPSA|reporting
uknwtavia013.via.novonet|HPSA|reporting
uknwtavia014.via.novonet||
uknwtavia015.via.novonet|HPSA|reporting
uknwtavia016.via.novonet|HPSA|reporting
uknwtavia017.via.novonet|HPSA|reporting
uknwtavia018.via.novonet|HPSA|reporting
uknwtavia019.via.novonet||
uknwtavia020.via.novonet|HPSA|reporting
uknwtavia021.via.novonet||
uknwtavia022.via.novonet|HPSA|reporting
uknwtavia023.via.novonet|HPSA|reporting
uknwtavia024.via.novonet||
uknwtavia025.via.novonet|HPSA|reporting
uknwtavia026.via.novonet|HPSA|reporting
uknwtavia027.via.novonet|HPSA|reporting
uknwtavia028.via.novonet|HPSA|reporting
uknwtavia029.via.novonet|HPSA|reporting
uknwtavia031.via.novonet|HPSA|reporting
uknwtavia032.via.novonet|HPSA|reporting
uknwtavia034.via.novonet|HPSA|reporting
uknwtavia035.via.novonet|HPSA|reporting
uknwtavia037.via.novonet||
uknwtavia038.via.novonet||
uknwtavia039.via.novonet|HPSA|reporting
uknwtavia040.via.novonet|HPSA|reporting
uknwtavia041.via.novonet|HPSA|reporting
uknwtavia042.via.novonet|HPSA|reporting
uknwtavia043.via.novonet|HPSA|reporting
uknwtavia044.via.novonet|HPSA|reporting
uknwtavia045.via.novonet|HPSA|reporting
uknwtavia046.via.novonet||
uknwtavia048.via.novonet||
uknwtavia049.via.novonet|HPSA|reporting
uknwtavia050.via.novonet|HPSA|reporting
uknwtavia051.via.novonet|HPSA|reporting
uknwtavia052.via.novonet||
uknwtavia053.via.novonet|HPSA|reporting
uknwtavia054.via.novonet|HPSA|reporting
uknwtavia055.via.novonet|HPSA|reporting
uknwtavia056.via.novonet|HPSA|reporting
uknwtavia057.via.novonet|HPSA|reporting
uknwtavia058.via.novonet|HPSA|reporting
uknwtavia060.via.novonet|HPSA|reporting
uknwtavia061.via.novonet|HPSA|reporting
uknwtavia062.via.novonet|HPSA|reporting
uknwtavia063.via.novonet||
uknwtavia064.via.novonet||
uknwtavia065.via.novonet|HPSA|reporting
uknwtavia066.via.novonet|HPSA|reporting
uknwtavia067.via.novonet||
uknwtavia068.via.novonet|HPSA|reporting
uknwtavia069.via.novonet||
uknwtavia070.via.novonet|HPSA|reporting
uknwtavia071.via.novonet||
uknwtavia072.via.novonet||
uknwtavia073.via.novonet||
uknwtavia074.via.novonet||
uknwtavia075.via.novonet||
uknwtavia076.via.novonet||
uknwtavii001.im.root-domain.net||
uknwtavii002.im.root-domain.net||
uknwtavii003.im.root-domain.net||
uknwtavii004.im.root-domain.net||
uknwtavpa001.via.novonet||
uknwtavpa002.via.novonet||
uknwtavpa003.via.novonet||
uknwtavpa004.via.novonet||
uknwtavpa005.via.novonet||
uknwtavpa006.via.novonet||
uknwtavpa007.via.novonet||
uknwtavpa008.via.novonet||
uknwtavpa009.via.novonet||
uknwtavpa010.via.novonet||
uknwtavpa011.via.novonet||
uknwtavpa012.via.novonet||
uknwtavpa013.via.novonet||
uknwtavpa014.via.novonet||
uknwvaiva122.via.novonet||
uknwvavia005.via.novonet|HPSA|reporting
uknwvavia006.via.novonet|HPSA|reporting
uknwvavia011.via.novonet||
uknwvavia012.via.novonet||
uknwvavia013.via.novonet||
uknwvavia014.via.novonet|HPSA|reporting
uknwvavia015.via.novonet|HPSA|reporting
uknwvavia016.via.novonet|HPSA|reporting
uknwvavia017.via.novonet|HPSA|reporting
uknwvavia018.via.novonet|HPSA|reporting
uknwvavia019.via.novonet|HPSA|reporting
uknwvavia021.via.novonet|HPSA|reporting
uknwvavia022.via.novonet|HPSA|reporting
uknwvavia023.via.novonet|HPSA|reporting
uknwvavia024.via.novonet|HPSA|reporting
uknwvavia025.via.novonet|HPSA|reporting
uknwvavia026.via.novonet|HPSA|reporting
uknwvavia027.via.novonet|HPSA|reporting
uknwvavia028.via.novonet|HPSA|reporting
uknwvavia031.via.novonet|HPSA|reporting
uknwvavia032.via.novonet|HPSA|reporting
uknwvavia033.via.novonet|HPSA|reporting
uknwvavia034.via.novonet|HPSA|reporting
uknwvavia035.via.novonet|HPSA|reporting
uknwvavia036.via.novonet|HPSA|reporting
uknwvavia037.via.novonet|HPSA|reporting
uknwvavia038.via.novonet|HPSA|reporting
uknwvavia041.via.novonet|HPSA|reporting
uknwvavia042.via.novonet|HPSA|reporting
uknwvavia043.via.novonet|HPSA|reporting
uknwvavia044.via.novonet|HPSA|reporting
uknwvavia045.via.novonet|HPSA|reporting
uknwvavia046.via.novonet|HPSA|reporting
uknwvavia047.via.novonet|HPSA|reporting
uknwvavia048.via.novonet|HPSA|reporting
uknwvavia051.via.novonet|HPSA|reporting
uknwvavia052.via.novonet|HPSA|reporting
uknwvavia053.via.novonet|HPSA|reporting
uknwvavia054.via.novonet|HPSA|reporting
uknwvavia055.via.novonet|HPSA|reporting
uknwvavia056.via.novonet|HPSA|reporting
uknwvavia057.via.novonet|HPSA|reporting
uknwvavia058.via.novonet|HPSA|reporting
uknwvavia061.via.novonet|HPSA|reporting
uknwvavia062.via.novonet|HPSA|reporting
uknwvavia063.via.novonet|HPSA|reporting
uknwvavia064.via.novonet|HPSA|reporting
uknwvavia071.via.novonet|HPSA|reporting
uknwvavia072.via.novonet|HPSA|reporting
uknwvavia073.via.novonet|HPSA|reporting
uknwvavia074.via.novonet|HPSA|reporting
uknwvavia075.via.novonet||
uknwvavia076.via.novonet||
uknwvavia077.via.novonet||
uknwvavia078.via.novonet||
uknwvavia082.via.novonet||
uknwvavia083.via.novonet|HPSA|reporting
uknwvavia084.via.novonet|HPSA|reporting
uknwvavia085.via.novonet|HPSA|reporting
uknwvavia086.via.novonet|HPSA|reporting
uknwvavia087.via.novonet|HPSA|reporting
uknwvavia091.via.novonet|HPSA|reporting
uknwvavia092.via.novonet|HPSA|reporting
uknwvavia093.via.novonet|HPSA|reporting
uknwvavia094.via.novonet|HPSA|reporting
uknwvavia095.via.novonet|HPSA|reporting
uknwvavia096.via.novonet|HPSA|reporting
uknwvavia097.via.novonet|HPSA|reporting
uknwvavia098.via.novonet|HPSA|reporting
uknwvavia110.via.novonet|NONHPSA|reporting
uknwvavia111.via.novonet|NONHPSA|reporting
uknwvavia112.via.novonet|NONHPSA|reporting
uknwvavia121.via.novonet||
uknwvavia122.via.novonet||
uknwvavia123.via.novonet||
uknwvavia124.via.novonet||
uknwvavia125.via.novonet|HPSA|reporting
uknwvavia126.via.novonet|HPSA|reporting
uknwvavia127.via.novonet|HPSA|reporting
uknwvavia128.via.novonet|HPSA|reporting
uknwvavia129.via.novonet|HPSA|reporting
uknwvavia130.via.novonet|HPSA|reporting
uknwvavia131.via.novonet|HPSA|reporting
uknwvavia141.via.novonet|HPSA|reporting
uknwvavia142.via.novonet|HPSA|reporting
uknwvavia143.via.novonet|HPSA|reporting
uknwvavia144.via.novonet|HPSA|reporting
uknwvavia145.via.novonet|HPSA|reporting
uknwvavia146.via.novonet|HPSA|reporting
uknwvavia147.via.novonet|HPSA|reporting
uknwvavia148.via.novonet|HPSA|reporting
uknwvavia205.im.root-domain.net|HPSA|reporting
